Suburb,Rooms,Type,Price,Distance,Postcode,Bathroom,Car,Landsize,BuildingArea,YearBuilt,Regionname,Propertycount,zipcode,airbnb_price_mean,airbnb_record_count,review_scores_value_mean,review_scores_location_mean
Frankston South,2,h,910000.0,38.0,3199.0,1.0,2.0,894.0,,,South-Eastern Metropolitan,7566.0,3199.0,174.96116504854368,103.0,9.518518518518519,9.654320987654321
Frankston South,4,h,760000.0,38.0,3199.0,2.0,2.0,536.0,180.0,1965.0,South-Eastern Metropolitan,7566.0,3199.0,174.96116504854368,103.0,9.518518518518519,9.654320987654321
Gisborne,6,h,650000.0,45.9,3437.0,2.0,2.0,1301.0,,,Northern Victoria,3376.0,,,,,
Glen Iris,3,h,1738000.0,7.3,3146.0,2.0,2.0,692.0,,,Southern Metropolitan,10412.0,3146.0,135.83333333333334,72.0,9.537037037037036,9.537037037037036
Glen Iris,2,t,965000.0,7.3,3146.0,2.0,1.0,704.0,,,Southern Metropolitan,10412.0,3146.0,135.83333333333334,72.0,9.537037037037036,9.537037037037036
Glen Iris,3,t,1333000.0,7.3,3146.0,2.0,1.0,344.0,,,Southern Metropolitan,10412.0,3146.0,135.83333333333334,72.0,9.537037037037036,9.537037037037036
Glen Iris,2,h,1366000.0,7.3,3146.0,2.0,1.0,241.0,,,Southern Metropolitan,10412.0,3146.0,135.83333333333334,72.0,9.537037037037036,9.537037037037036
Glen Waverley,3,h,1275000.0,16.7,3150.0,2.0,2.0,714.0,164.0,1973.0,Eastern Metropolitan,15321.0,3150.0,124.02645502645503,189.0,9.443609022556391,9.466165413533835
Glen Waverley,3,h,1750000.0,16.7,3150.0,1.0,0.0,727.0,,,Eastern Metropolitan,15321.0,3150.0,124.02645502645503,189.0,9.443609022556391,9.466165413533835
Glen Waverley,5,h,1480000.0,16.7,3150.0,2.0,2.0,718.0,237.0,1980.0,Eastern Metropolitan,15321.0,3150.0,124.02645502645503,189.0,9.443609022556391,9.466165413533835
Glenroy,2,h,605000.0,11.2,3046.0,1.0,6.0,589.0,,,Northern Metropolitan,8870.0,3046.0,69.03333333333333,60.0,9.5,9.166666666666666
Greensborough,3,h,922000.0,16.1,3088.0,2.0,2.0,587.0,200.0,1979.0,Northern Metropolitan,8524.0,3088.0,68.36363636363636,11.0,9.833333333333334,9.666666666666666
Greensborough,4,h,865000.0,16.1,3088.0,2.0,2.0,734.0,211.0,1980.0,Northern Metropolitan,8524.0,3088.0,68.36363636363636,11.0,9.833333333333334,9.666666666666666
Greenvale,5,h,650000.0,20.4,3059.0,2.0,2.0,512.0,239.0,2014.0,Northern Metropolitan,4864.0,3059.0,136.41176470588235,17.0,9.555555555555555,8.88888888888889
Hallam,3,h,661000.0,32.3,3803.0,1.0,3.0,819.0,,,South-Eastern Metropolitan,3728.0,3803.0,140.16666666666666,6.0,9.666666666666666,9.333333333333334
Hampton,3,h,2515000.0,13.8,3188.0,2.0,2.0,604.0,,,Southern Metropolitan,5454.0,3188.0,245.11267605633802,71.0,9.72340425531915,9.617021276595745
Hampton,3,h,1520000.0,13.8,3188.0,1.0,3.0,627.0,,,Southern Metropolitan,5454.0,3188.0,245.11267605633802,71.0,9.72340425531915,9.617021276595745
Hampton,4,h,2550000.0,13.8,3188.0,2.0,2.0,620.0,,1993.0,Southern Metropolitan,5454.0,3188.0,245.11267605633802,71.0,9.72340425531915,9.617021276595745
Hampton,4,h,1820000.0,13.8,3188.0,2.0,2.0,412.0,423.0,1940.0,Southern Metropolitan,5454.0,3188.0,245.11267605633802,71.0,9.72340425531915,9.617021276595745
Hampton,3,h,1450000.0,13.8,3188.0,1.0,1.0,464.0,147.0,1948.0,Southern Metropolitan,5454.0,3188.0,245.11267605633802,71.0,9.72340425531915,9.617021276595745
Hampton East,3,h,1060000.0,13.8,3188.0,2.0,3.0,465.0,,,Southern Metropolitan,2356.0,3188.0,245.11267605633802,71.0,9.72340425531915,9.617021276595745
Hampton East,2,t,875000.0,13.8,3188.0,1.0,1.0,234.0,,,Southern Metropolitan,2356.0,3188.0,245.11267605633802,71.0,9.72340425531915,9.617021276595745
Hawthorn,4,h,2325000.0,5.3,3122.0,3.0,2.0,649.0,227.0,1920.0,Southern Metropolitan,11308.0,3122.0,180.57065217391303,184.0,9.7,9.841666666666667
Hawthorn,3,h,1450000.0,5.3,3122.0,1.0,0.0,216.0,104.0,1890.0,Southern Metropolitan,11308.0,3122.0,180.57065217391303,184.0,9.7,9.841666666666667
Heidelberg West,3,h,846000.0,8.8,3081.0,2.0,2.0,605.0,,,Eastern Metropolitan,2674.0,3081.0,83.65789473684211,38.0,9.52,8.92
Hillside,4,h,628000.0,18.0,3037.0,2.0,1.0,480.0,120.0,2003.0,Western Metropolitan,5556.0,3037.0,66.4375,16.0,9.454545454545455,8.818181818181818
Hillside,3,h,645500.0,18.0,3037.0,2.0,2.0,719.0,155.0,2000.0,Western Metropolitan,5556.0,3037.0,66.4375,16.0,9.454545454545455,8.818181818181818
Hoppers Crossing,3,h,575000.0,18.4,3029.0,1.0,4.0,592.0,,,Western Metropolitan,13830.0,3029.0,76.15044247787611,113.0,9.590909090909092,9.287878787878787
Hoppers Crossing,4,h,525000.0,18.4,3029.0,2.0,2.0,452.0,134.0,1993.0,Western Metropolitan,13830.0,3029.0,76.15044247787611,113.0,9.590909090909092,9.287878787878787
Hoppers Crossing,4,h,723000.0,18.4,3029.0,2.0,2.0,872.0,,,Western Metropolitan,13830.0,3029.0,76.15044247787611,113.0,9.590909090909092,9.287878787878787
Jacana,3,h,626000.0,14.0,3047.0,1.0,2.0,622.0,87.0,1960.0,Northern Metropolitan,851.0,3047.0,63.857142857142854,21.0,9.176470588235293,9.176470588235293
Keilor,3,h,840000.0,14.5,3036.0,2.0,2.0,725.0,225.0,1970.0,Western Metropolitan,2339.0,3036.0,228.2,5.0,10.0,10.0
Keilor East,4,h,1230000.0,11.7,3033.0,4.0,2.0,538.0,127.0,1990.0,Western Metropolitan,5629.0,3033.0,83.64285714285714,14.0,9.5,9.428571428571429
Keilor East,3,h,933000.0,11.7,3033.0,1.0,2.0,613.0,,,Western Metropolitan,5629.0,3033.0,83.64285714285714,14.0,9.5,9.428571428571429
Kew,4,h,2375000.0,5.4,3101.0,3.0,2.0,481.0,,,Southern Metropolitan,10331.0,3101.0,139.5981308411215,107.0,9.357142857142858,9.514285714285714
Kew,3,h,1950000.0,5.4,3101.0,2.0,2.0,460.0,,2000.0,Southern Metropolitan,10331.0,3101.0,139.5981308411215,107.0,9.357142857142858,9.514285714285714
Kew East,3,h,1650000.0,7.3,3102.0,1.0,2.0,650.0,,,Southern Metropolitan,2671.0,3102.0,759.0833333333334,12.0,9.11111111111111,9.11111111111111
Kew East,3,h,2125000.0,7.3,3102.0,2.0,2.0,741.0,,,Southern Metropolitan,2671.0,3102.0,759.0833333333334,12.0,9.11111111111111,9.11111111111111
Kew East,2,h,1325000.0,7.3,3102.0,1.0,2.0,422.0,88.0,1940.0,Southern Metropolitan,2671.0,3102.0,759.0833333333334,12.0,9.11111111111111,9.11111111111111
Kew East,3,h,1975000.0,7.3,3102.0,1.0,2.0,676.0,160.0,1925.0,Southern Metropolitan,2671.0,3102.0,759.0833333333334,12.0,9.11111111111111,9.11111111111111
Kingsville,4,h,1140000.0,6.4,3012.0,1.0,0.0,276.0,118.0,1915.0,Western Metropolitan,1808.0,3012.0,112.63157894736842,76.0,9.571428571428571,9.035714285714286
Kingsville,3,h,1000000.0,6.4,3012.0,2.0,2.0,275.0,282.0,1940.0,Western Metropolitan,1808.0,3012.0,112.63157894736842,76.0,9.571428571428571,9.035714285714286
Lalor,3,h,801000.0,16.3,3075.0,1.0,1.0,852.0,,,Northern Metropolitan,8279.0,3075.0,142.8,10.0,8.285714285714286,9.285714285714286
Lalor,3,h,596000.0,16.3,3075.0,1.0,2.0,570.0,,,Northern Metropolitan,8279.0,3075.0,142.8,10.0,8.285714285714286,9.285714285714286
Malvern,4,t,2750000.0,5.9,3144.0,2.0,3.0,357.0,270.0,2015.0,Southern Metropolitan,4675.0,3144.0,290.84444444444443,45.0,9.233333333333333,9.8
Meadow Heights,3,h,370000.0,17.4,3048.0,1.0,1.0,784.0,95.0,1978.0,Northern Metropolitan,4704.0,3048.0,57.5,4.0,9.666666666666666,9.666666666666666
Mentone,3,t,995000.0,20.0,3194.0,3.0,2.0,248.0,166.0,2011.0,South-Eastern Metropolitan,6162.0,3194.0,153.0,21.0,9.352941176470589,9.777777777777779
Mentone,3,h,950000.0,20.0,3194.0,1.0,2.0,531.0,,,South-Eastern Metropolitan,6162.0,3194.0,153.0,21.0,9.352941176470589,9.777777777777779
Mentone,3,t,792000.0,20.0,3194.0,2.0,2.0,156.0,,,South-Eastern Metropolitan,6162.0,3194.0,153.0,21.0,9.352941176470589,9.777777777777779
Mill Park,2,u,445000.0,17.9,3082.0,1.0,1.0,265.0,,,Northern Metropolitan,10529.0,3082.0,76.66666666666667,18.0,9.777777777777779,9.333333333333334
Mill Park,3,h,675000.0,17.9,3082.0,1.0,4.0,640.0,,1980.0,Northern Metropolitan,10529.0,3082.0,76.66666666666667,18.0,9.777777777777779,9.333333333333334
Mill Park,4,h,721000.0,17.9,3082.0,2.0,2.0,603.0,,,Northern Metropolitan,10529.0,3082.0,76.66666666666667,18.0,9.777777777777779,9.333333333333334
Mill Park,4,t,492000.0,17.9,3082.0,1.0,1.0,199.0,,,Northern Metropolitan,10529.0,3082.0,76.66666666666667,18.0,9.777777777777779,9.333333333333334
Mill Park,4,h,900000.0,17.9,3082.0,2.0,2.0,609.0,231.0,2003.0,Northern Metropolitan,10529.0,3082.0,76.66666666666667,18.0,9.777777777777779,9.333333333333334
Mill Park,3,h,650000.0,17.9,3082.0,1.0,2.0,588.0,,,Northern Metropolitan,10529.0,3082.0,76.66666666666667,18.0,9.777777777777779,9.333333333333334
Mitcham,4,h,1120000.0,17.2,3132.0,2.0,2.0,981.0,,,Eastern Metropolitan,6871.0,3132.0,68.60526315789474,38.0,9.580645161290322,9.32258064516129
Mitcham,3,h,961000.0,17.2,3132.0,2.0,1.0,625.0,,,Eastern Metropolitan,6871.0,3132.0,68.60526315789474,38.0,9.580645161290322,9.32258064516129
Mitcham,3,h,990000.0,17.2,3132.0,1.0,,680.0,,,Eastern Metropolitan,6871.0,3132.0,68.60526315789474,38.0,9.580645161290322,9.32258064516129
Mont Albert,3,t,1580000.0,10.2,3127.0,2.0,2.0,1153.0,,,Eastern Metropolitan,2079.0,3127.0,86.41176470588235,68.0,9.518518518518519,9.333333333333334
Mont Albert,4,h,2500000.0,10.2,3127.0,3.0,3.0,402.0,277.0,1950.0,Eastern Metropolitan,2079.0,3127.0,86.41176470588235,68.0,9.518518518518519,9.333333333333334
Montmorency,4,h,940000.0,16.2,3094.0,2.0,2.0,870.0,,,Eastern Metropolitan,3891.0,3094.0,94.22222222222223,9.0,9.833333333333334,9.666666666666666
Moonee Ponds,4,h,1200000.0,6.2,3039.0,1.0,1.0,455.0,145.0,1920.0,Western Metropolitan,6232.0,3039.0,100.98076923076923,52.0,9.555555555555555,9.61111111111111
Moonee Ponds,3,h,1007500.0,6.2,3039.0,1.0,1.0,450.0,,,Western Metropolitan,6232.0,3039.0,100.98076923076923,52.0,9.555555555555555,9.61111111111111
Moorabbin,3,u,828000.0,14.3,3189.0,2.0,2.0,301.0,117.0,1980.0,Southern Metropolitan,2555.0,3189.0,97.0,13.0,9.6,9.0
Mordialloc,4,h,1285000.0,21.5,3195.0,2.0,4.0,656.0,,,South-Eastern Metropolitan,3650.0,3195.0,143.04225352112675,71.0,9.50909090909091,9.8
Mount Waverley,5,h,2420000.0,14.2,3149.0,5.0,2.0,757.0,503.0,1975.0,Eastern Metropolitan,13366.0,3149.0,119.41558441558442,77.0,9.576923076923077,9.365384615384615
Mount Waverley,4,h,1335000.0,14.2,3149.0,1.0,3.0,731.0,145.0,1970.0,Eastern Metropolitan,13366.0,3149.0,119.41558441558442,77.0,9.576923076923077,9.365384615384615
Mount Waverley,3,h,1451000.0,14.2,3149.0,2.0,1.0,730.0,,,Eastern Metropolitan,13366.0,3149.0,119.41558441558442,77.0,9.576923076923077,9.365384615384615
Mount Waverley,4,h,1480000.0,14.2,3149.0,2.0,2.0,695.0,160.0,1970.0,Eastern Metropolitan,13366.0,3149.0,119.41558441558442,77.0,9.576923076923077,9.365384615384615
Mulgrave,3,h,850000.0,18.8,3170.0,1.0,2.0,648.0,,,South-Eastern Metropolitan,7113.0,3170.0,59.45454545454545,22.0,9.571428571428571,9.285714285714286
Mulgrave,3,h,912000.0,18.8,3170.0,2.0,1.0,753.0,,,South-Eastern Metropolitan,7113.0,3170.0,59.45454545454545,22.0,9.571428571428571,9.285714285714286
Mulgrave,4,h,1100000.0,18.8,3170.0,2.0,2.0,748.0,152.0,1996.0,South-Eastern Metropolitan,7113.0,3170.0,59.45454545454545,22.0,9.571428571428571,9.285714285714286
Narre Warren,4,h,792500.0,34.1,3805.0,2.0,2.0,846.0,174.0,1996.0,South-Eastern Metropolitan,9376.0,3805.0,225.23529411764707,34.0,9.26923076923077,9.5
Newport,3,h,1262000.0,6.2,3015.0,2.0,2.0,343.0,110.0,1980.0,Western Metropolitan,5498.0,3015.0,132.04615384615386,65.0,9.583333333333334,9.625
Newport,4,h,1210000.0,6.2,3015.0,1.0,0.0,325.0,160.0,1983.0,Western Metropolitan,5498.0,3015.0,132.04615384615386,65.0,9.583333333333334,9.625
Niddrie,3,h,1186000.0,10.4,3042.0,1.0,4.0,654.0,112.0,1955.0,Western Metropolitan,2291.0,3042.0,81.57142857142857,35.0,9.444444444444445,9.555555555555555
Northcote,3,h,1320000.0,5.3,3070.0,1.0,1.0,227.0,119.0,1920.0,Northern Metropolitan,11364.0,3070.0,113.28169014084507,284.0,9.63425925925926,9.787037037037036
Northcote,2,h,1325000.0,5.3,3070.0,1.0,,315.0,,,Northern Metropolitan,11364.0,3070.0,113.28169014084507,284.0,9.63425925925926,9.787037037037036
Northcote,2,h,780000.0,5.3,3070.0,1.0,,242.0,,,Northern Metropolitan,11364.0,3070.0,113.28169014084507,284.0,9.63425925925926,9.787037037037036
Oak Park,5,h,955000.0,11.2,3046.0,2.0,4.0,838.0,,,Northern Metropolitan,2651.0,3046.0,69.03333333333333,60.0,9.5,9.166666666666666
Oak Park,3,h,725000.0,11.2,3046.0,1.0,1.0,327.0,111.0,1960.0,Northern Metropolitan,2651.0,3046.0,69.03333333333333,60.0,9.5,9.166666666666666
Oakleigh South,3,h,950000.0,15.5,3167.0,1.0,2.0,660.0,,,South-Eastern Metropolitan,3692.0,3167.0,107.21739130434783,23.0,9.538461538461538,9.076923076923077
Parkdale,3,h,1250000.0,21.5,3195.0,1.0,2.0,802.0,,,South-Eastern Metropolitan,5087.0,3195.0,143.04225352112675,71.0,9.50909090909091,9.8
Pascoe Vale,3,h,850000.0,8.5,3044.0,1.0,1.0,712.0,133.0,1940.0,Northern Metropolitan,7485.0,3044.0,98.95,40.0,9.666666666666666,9.444444444444445
Pascoe Vale,3,h,1160000.0,8.5,3044.0,2.0,2.0,480.0,,,Northern Metropolitan,7485.0,3044.0,98.95,40.0,9.666666666666666,9.444444444444445
Point Cook,4,h,765000.0,14.7,3030.0,2.0,2.0,612.0,219.0,2004.0,Western Metropolitan,15542.0,3030.0,115.74806201550388,258.0,9.601123595505618,9.297752808988765
Point Cook,4,h,635000.0,14.7,3030.0,2.0,2.0,334.0,244.0,2000.0,Western Metropolitan,15542.0,3030.0,115.74806201550388,258.0,9.601123595505618,9.297752808988765
Port Melbourne,2,h,1260000.0,3.5,3207.0,1.0,,112.0,,,Southern Metropolitan,8648.0,3207.0,200.2101167315175,257.0,9.569306930693068,9.861386138613861
Port Melbourne,3,h,1960000.0,3.5,3207.0,2.0,0.0,253.0,230.0,1900.0,Southern Metropolitan,8648.0,3207.0,200.2101167315175,257.0,9.569306930693068,9.861386138613861
Prahran,3,h,1771000.0,4.6,3181.0,2.0,1.0,240.0,,,Southern Metropolitan,7717.0,3181.0,148.1695652173913,460.0,9.565625,9.85
Prahran,1,u,515000.0,4.6,3181.0,1.0,,284.0,,,Southern Metropolitan,7717.0,3181.0,148.1695652173913,460.0,9.565625,9.85
Prahran,3,h,1610000.0,4.6,3181.0,2.0,,111.0,,1890.0,Southern Metropolitan,7717.0,3181.0,148.1695652173913,460.0,9.565625,9.85
Preston,3,h,1035000.0,8.4,3072.0,1.0,2.0,696.0,,,Northern Metropolitan,14577.0,3072.0,94.15602836879432,141.0,9.65979381443299,9.43298969072165
Preston,3,h,880000.0,8.4,3072.0,1.0,0.0,480.0,,,Northern Metropolitan,14577.0,3072.0,94.15602836879432,141.0,9.65979381443299,9.43298969072165
Princes Hill,2,h,1625000.0,3.5,3054.0,1.0,1.0,253.0,,,Northern Metropolitan,1008.0,3054.0,121.39855072463769,138.0,9.683168316831683,9.841584158415841
Reservoir,3,h,930000.0,12.0,3073.0,1.0,2.0,735.0,,,Northern Metropolitan,21650.0,3073.0,273.9264705882353,68.0,9.46808510638298,9.170212765957446
Reservoir,4,h,912000.0,12.0,3073.0,1.0,2.0,871.0,,,Northern Metropolitan,21650.0,3073.0,273.9264705882353,68.0,9.46808510638298,9.170212765957446
Reservoir,3,h,900000.0,12.0,3073.0,1.0,1.0,694.0,,,Northern Metropolitan,21650.0,3073.0,273.9264705882353,68.0,9.46808510638298,9.170212765957446
Reservoir,3,h,935000.0,12.0,3073.0,1.0,2.0,768.0,,,Northern Metropolitan,21650.0,3073.0,273.9264705882353,68.0,9.46808510638298,9.170212765957446
Reservoir,2,u,465000.0,12.0,3073.0,1.0,1.0,676.0,61.0,2012.0,Northern Metropolitan,21650.0,3073.0,273.9264705882353,68.0,9.46808510638298,9.170212765957446
Reservoir,2,h,920000.0,12.0,3073.0,1.0,2.0,665.0,100.0,1955.0,Northern Metropolitan,21650.0,3073.0,273.9264705882353,68.0,9.46808510638298,9.170212765957446
Richmond,3,t,1500000.0,2.4,3121.0,2.0,2.0,72.0,145.0,2011.0,Northern Metropolitan,14949.0,3121.0,162.26273885350318,628.0,9.589583333333334,9.866666666666667
Richmond,2,h,1200000.0,2.4,3121.0,1.0,,135.0,86.0,1890.0,Northern Metropolitan,14949.0,3121.0,162.26273885350318,628.0,9.589583333333334,9.866666666666667
Ringwood,3,h,800000.0,19.9,3134.0,1.0,3.0,691.0,,,Eastern Metropolitan,7785.0,3134.0,116.58928571428571,56.0,9.476190476190476,9.547619047619047
Ringwood,4,h,1335000.0,19.9,3134.0,1.0,0.0,697.0,,1980.0,Eastern Metropolitan,7785.0,3134.0,116.58928571428571,56.0,9.476190476190476,9.547619047619047
Ringwood,4,h,935000.0,19.9,3134.0,3.0,2.0,540.0,119.0,,Eastern Metropolitan,7785.0,3134.0,116.58928571428571,56.0,9.476190476190476,9.547619047619047
Ringwood East,3,h,746000.0,21.3,3135.0,1.0,1.0,400.0,135.0,1950.0,Eastern Metropolitan,4407.0,3135.0,104.11764705882354,17.0,9.727272727272727,9.454545454545455
Ringwood North,4,h,1283000.0,19.9,3134.0,2.0,2.0,1019.0,,,Eastern Metropolitan,3619.0,3134.0,116.58928571428571,56.0,9.476190476190476,9.547619047619047
Rosanna,4,h,1365000.0,8.9,3084.0,3.0,2.0,687.0,,,Eastern Metropolitan,3540.0,3084.0,127.20833333333333,72.0,9.421052631578947,9.298245614035087
Rosanna,4,h,1775000.0,8.9,3084.0,2.0,2.0,1240.0,,,Eastern Metropolitan,3540.0,3084.0,127.20833333333333,72.0,9.421052631578947,9.298245614035087
Roxburgh Park,3,h,380000.0,20.6,3064.0,1.0,1.0,372.0,92.0,2000.0,Northern Metropolitan,5833.0,3064.0,71.4047619047619,42.0,9.59375,9.28125
Sandringham,4,h,1665000.0,15.2,3191.0,3.0,2.0,780.0,,,Southern Metropolitan,4497.0,3191.0,195.72,50.0,9.794117647058824,9.852941176470589
Sandringham,4,h,1915000.0,15.2,3191.0,2.0,2.0,563.0,220.0,1910.0,Southern Metropolitan,4497.0,3191.0,195.72,50.0,9.794117647058824,9.852941176470589
Scoresby,4,h,950000.0,22.2,3179.0,2.0,,758.0,,1975.0,Eastern Metropolitan,2206.0,3179.0,76.54545454545455,11.0,9.7,9.0
Scoresby,4,h,962000.0,22.2,3179.0,2.0,3.0,724.0,166.0,1985.0,Eastern Metropolitan,2206.0,3179.0,76.54545454545455,11.0,9.7,9.0
South Melbourne,1,h,855000.0,1.9,3205.0,1.0,0.0,67.0,72.0,1900.0,Southern Metropolitan,5943.0,3205.0,214.84666666666666,300.0,9.426008968609866,9.834080717488789
South Yarra,3,h,1305000.0,2.7,3141.0,1.0,,174.0,110.0,1900.0,Southern Metropolitan,14887.0,3141.0,157.91259931895573,881.0,9.479940564635958,9.879821958456974
Springvale,3,h,770000.0,20.8,3171.0,1.0,4.0,585.0,,,South-Eastern Metropolitan,7412.0,3171.0,67.85714285714286,21.0,9.75,9.083333333333334
Strathmore,3,h,1720000.0,8.2,3041.0,1.0,2.0,631.0,,,Western Metropolitan,3284.0,3041.0,106.125,8.0,9.8,9.8
Sunbury,3,h,405000.0,31.7,3429.0,1.0,3.0,515.0,101.0,1991.0,Western Metropolitan,14092.0,3429.0,131.29166666666666,24.0,9.894736842105264,9.736842105263158
Sunbury,3,h,482000.0,31.7,3429.0,1.0,1.0,573.0,126.0,1965.0,Western Metropolitan,14092.0,3429.0,131.29166666666666,24.0,9.894736842105264,9.736842105263158
Sunbury,3,h,436000.0,31.7,3429.0,2.0,2.0,350.0,220.0,2004.0,Western Metropolitan,14092.0,3429.0,131.29166666666666,24.0,9.894736842105264,9.736842105263158
Sunshine,4,h,830000.0,10.5,3020.0,1.0,3.0,502.0,,,Western Metropolitan,3755.0,3020.0,69.55555555555556,45.0,9.176470588235293,8.941176470588236
Sunshine North,4,h,665000.0,10.5,3020.0,2.0,3.0,600.0,183.0,1975.0,Western Metropolitan,4217.0,3020.0,69.55555555555556,45.0,9.176470588235293,8.941176470588236
Sunshine North,3,h,610000.0,10.5,3020.0,1.0,1.0,581.0,,,Western Metropolitan,4217.0,3020.0,69.55555555555556,45.0,9.176470588235293,8.941176470588236
Surrey Hills,3,u,1290000.0,10.2,3127.0,2.0,1.0,270.0,,,Southern Metropolitan,5457.0,3127.0,86.41176470588235,68.0,9.518518518518519,9.333333333333334
Surrey Hills,4,h,1810000.0,10.2,3127.0,3.0,2.0,349.0,223.0,1997.0,Southern Metropolitan,5457.0,3127.0,86.41176470588235,68.0,9.518518518518519,9.333333333333334
Surrey Hills,5,h,2230000.0,10.2,3127.0,2.0,2.0,754.0,270.0,1905.0,Southern Metropolitan,5457.0,3127.0,86.41176470588235,68.0,9.518518518518519,9.333333333333334
Templestowe,5,h,1930000.0,15.5,3106.0,3.0,2.0,807.0,377.0,2000.0,Eastern Metropolitan,6202.0,3106.0,127.21739130434783,23.0,9.733333333333333,9.066666666666666
Thomastown,3,h,600500.0,15.3,3074.0,1.0,1.0,552.0,,,Northern Metropolitan,7955.0,3074.0,82.5,12.0,9.5,9.5
Thomastown,3,h,640000.0,15.3,3074.0,1.0,2.0,680.0,,1950.0,Northern Metropolitan,7955.0,3074.0,82.5,12.0,9.5,9.5
Thomastown,3,h,750000.0,15.3,3074.0,2.0,2.0,536.0,169.0,1980.0,Northern Metropolitan,7955.0,3074.0,82.5,12.0,9.5,9.5
Thornbury,4,h,1605000.0,7.0,3071.0,2.0,2.0,348.0,92.0,1930.0,Northern Metropolitan,8870.0,3071.0,125.00877192982456,114.0,9.556818181818182,9.420454545454545
Thornbury,3,h,1300000.0,7.0,3071.0,1.0,2.0,531.0,,,Northern Metropolitan,8870.0,3071.0,125.00877192982456,114.0,9.556818181818182,9.420454545454545
Toorak,3,h,2076000.0,4.1,3142.0,1.0,2.0,302.0,,,Southern Metropolitan,7217.0,3142.0,244.5,118.0,9.430379746835444,9.69620253164557
Vermont,5,h,1150000.0,17.2,3133.0,2.0,2.0,599.0,235.0,,Eastern Metropolitan,4181.0,3133.0,76.18181818181819,44.0,9.064516129032258,9.161290322580646
Viewbank,3,h,1009000.0,8.9,3084.0,2.0,2.0,663.0,136.0,1980.0,Eastern Metropolitan,2698.0,3084.0,127.20833333333333,72.0,9.421052631578947,9.298245614035087
Wallan,3,h,366000.0,44.2,3756.0,1.0,1.0,502.0,77.0,1978.0,Northern Victoria,3988.0,,,,,
Wantirna,3,h,1070000.0,14.7,3152.0,2.0,2.0,673.0,,,Eastern Metropolitan,5424.0,3152.0,92.3125,48.0,9.18421052631579,9.18421052631579
Wantirna South,4,h,1440000.0,14.7,3152.0,3.0,6.0,717.0,247.0,1985.0,Eastern Metropolitan,7082.0,3152.0,92.3125,48.0,9.18421052631579,9.18421052631579
Wantirna South,4,h,1060000.0,14.7,3152.0,2.0,3.0,729.0,173.0,1970.0,Eastern Metropolitan,7082.0,3152.0,92.3125,48.0,9.18421052631579,9.18421052631579
Watsonia,3,h,792000.0,14.5,3087.0,1.0,2.0,571.0,124.0,1960.0,Northern Metropolitan,2329.0,3087.0,77.0,3.0,10.0,9.5
Watsonia North,4,h,920000.0,14.5,3087.0,2.0,2.0,966.0,,,Northern Metropolitan,1442.0,3087.0,77.0,3.0,10.0,9.5
Werribee,3,h,470000.0,14.7,3030.0,1.0,2.0,640.0,125.0,1985.0,Western Metropolitan,16166.0,3030.0,115.74806201550388,258.0,9.601123595505618,9.297752808988765
Werribee,3,h,515000.0,14.7,3030.0,2.0,1.0,251.0,194.0,2012.0,Western Metropolitan,16166.0,3030.0,115.74806201550388,258.0,9.601123595505618,9.297752808988765
Werribee,4,h,603500.0,14.7,3030.0,2.0,4.0,650.0,184.0,1994.0,Western Metropolitan,16166.0,3030.0,115.74806201550388,258.0,9.601123595505618,9.297752808988765
West Footscray,3,h,870000.0,6.4,3012.0,1.0,2.0,417.0,109.0,1950.0,Western Metropolitan,5058.0,3012.0,112.63157894736842,76.0,9.571428571428571,9.035714285714286
West Footscray,4,h,1060000.0,6.4,3012.0,3.0,2.0,512.0,512.0,1920.0,Western Metropolitan,5058.0,3012.0,112.63157894736842,76.0,9.571428571428571,9.035714285714286
West Melbourne,3,t,1500000.0,3.1,3003.0,2.0,1.0,862.0,209.0,1920.0,Northern Metropolitan,2230.0,3003.0,130.20599250936328,267.0,9.533653846153847,9.658653846153847
Wheelers Hill,3,h,950000.0,16.7,3150.0,2.0,2.0,651.0,,,South-Eastern Metropolitan,7392.0,3150.0,124.02645502645503,189.0,9.443609022556391,9.466165413533835
Wheelers Hill,4,h,1211000.0,16.7,3150.0,3.0,4.0,653.0,,,South-Eastern Metropolitan,7392.0,3150.0,124.02645502645503,189.0,9.443609022556391,9.466165413533835
Williams Landing,3,h,555000.0,17.6,3027.0,2.0,2.0,265.0,25.0,2014.0,Western Metropolitan,1999.0,3027.0,141.64102564102564,39.0,9.785714285714286,9.357142857142858
Williamstown North,3,h,1190000.0,6.8,3016.0,2.0,2.0,297.0,,2005.0,Western Metropolitan,802.0,3016.0,191.09459459459458,74.0,9.58695652173913,9.717391304347826
Windsor,3,h,1425000.0,4.6,3181.0,1.0,1.0,188.0,150.0,1907.0,Southern Metropolitan,4380.0,3181.0,148.1695652173913,460.0,9.565625,9.85
Windsor,3,h,1970000.0,4.6,3181.0,2.0,0.0,362.0,,1895.0,Southern Metropolitan,4380.0,3181.0,148.1695652173913,460.0,9.565625,9.85
Windsor,2,h,1300000.0,4.6,3181.0,1.0,1.0,258.0,,,Southern Metropolitan,4380.0,3181.0,148.1695652173913,460.0,9.565625,9.85
Yarraville,2,h,921000.0,6.3,3013.0,1.0,,161.0,,,Western Metropolitan,6543.0,3013.0,135.609756097561,82.0,9.588235294117647,9.485294117647058
